Car,Driver,StartPos,MidRace,CloserPos,FinishPos,HighPos,LowPos,AvgPos,PassDiff,GreenPass,GreenPassed,QualityPasses,PercentQualityPasses,NumFastestLaps,LapsTop15,PercentLapsTop15,LapsLed,PercentLapsLed,TotalLaps,DriverRating,Pts
1,Kurt Busch,8,3,2,1,1,11,2.2,12,37,25,33,89.19,62,260,100.0,144,55.4,260,144.8,59
18,Kyle Busch,2,4,1,2,1,10,1.9,2,32,30,26,81.25,40,260,100.0,91,35.0,260,130.5,54
19,Martin Truex Jr,5,20,4,3,2,34,11.1,41,102,61,44,43.14,20,199,76.5,0,0.0,260,101.3,37
48,Alex Bowman,17,5,3,4,2,21,4.9,11,58,47,41,70.69,15,253,97.3,0,0.0,260,114.2,48
12,Ryan Blaney,15,9,6,5,3,21,9.4,11,76,65,48,63.16,5,250,96.2,0,0.0,260,100.5,36
8,Tyler Reddick,7,6,5,6,2,19,4.9,-2,42,44,33,78.57,7,258,99.2,0,0.0,260,108.0,42
9,Chase Elliott,1,16,7,7,1,25,12.1,13,71,58,32,45.07,6,175,67.3,13,5.0,260,90.3,30
20,Christopher Bell,4,19,8,8,1,21,11.8,0,69,69,47,68.12,0,211,81.2,0,0.0,260,89.5,29
21,Matt DiBenedetto,12,14,10,9,5,26,11.5,-2,68,70,48,70.59,1,231,88.9,0,0.0,260,87.9,28
2,Brad Keselowski,14,11,9,10,4,22,9.0,-6,66,72,50,75.76,0,253,97.3,0,0.0,260,96.3,30
4,Kevin Harvick,21,18,11,11,6,28,15.7,16,101,85,35,34.65,9,148,56.9,0,0.0,260,78.8,27
3,Austin Dillon,13,12,14,12,4,22,12.9,6,95,89,51,53.68,3,211,81.2,0,0.0,260,82.9,27
11,Denny Hamlin,3,8,15,13,1,22,9.2,8,66,58,30,45.45,6,211,81.2,2,0.8,260,98.1,38
23,Bubba Wallace,24,15,13,14,9,32,15.3,18,92,74,30,32.61,3,167,64.2,0,0.0,260,74.1,23
14,Chase Briscoe,11,21,18,15,11,26,16.9,-17,69,86,22,31.88,0,70,26.9,0,0.0,260,70.5,22
17,Chris Buescher,18,17,17,16,2,24,16.4,13,95,82,29,30.53,0,60,23.1,0,0.0,260,71.2,21
41,Cole Custer,23,25,19,17,1,30,20.7,-1,88,89,11,12.5,0,11,4.2,1,0.4,260,61.4,20
5,Kyle Larson,6,7,20,18,3,21,8.8,-14,50,64,35,70,7,210,80.8,0,0.0,260,94.7,31
22,Joey Logano,10,13,12,19,2,29,12.6,-19,84,103,38,45.24,12,196,75.4,0,0.0,259,75.2,22
24,William Byron,19,10,16,20,4,24,12.5,-8,80,88,36,45,1,169,65.0,0,0.0,259,71.7,20
42,Ross Chastain,9,22,21,21,5,26,19.6,-29,64,93,6,9.38,0,20,7.7,0,0.0,259,59.3,16
7,Corey Lajoie,26,23,22,22,4,28,22.3,-9,70,79,7,10,0,6,2.3,0,0.0,258,55.7,15
10,Aric Almirola,20,1,23,23,1,25,20.5,-13,65,78,17,26.15,3,41,15.8,8,3.1,258,59.8,14
43,Erik Jones,22,24,24,24,7,33,23.5,-2,65,67,4,6.15,0,5,1.9,0,0.0,258,50.7,13
37,Ryan Preece,34,2,25,25,1,35,23.8,-3,70,73,8,11.43,11,17,6.5,1,0.4,258,51.5,12
38,Anthony Alfredo,32,27,28,26,23,32,27.3,6,43,37,0,0,0,0,0.0,0,0.0,257,45.7,11
34,Michael McDowell,25,26,27,27,15,32,27.3,-3,48,51,0,0,9,1,0.4,0,0.0,256,45.8,10
6,Ryan Newman,29,29,26,28,15,33,25.1,1,65,64,4,6.15,13,3,1.2,0,0.0,256,55.8,9
77,Justin Haley,28,28,29,29,17,31,28.6,-7,37,44,0,0,0,0,0.0,0,0.0,255,40.8,0
78,BJ McLeod,36,30,30,30,26,36,30.4,0,24,24,0,0,0,0,0.0,0,0.0,254,36.8,0
53,Garrett Smithley,37,33,31,31,28,37,32.4,3,18,15,0,0,0,0,0.0,0,0.0,253,30.7,0
15,Bayley Currey,33,31,33,32,27,36,32.0,-6,16,22,0,0,0,0,0.0,0,0.0,253,33.3,0
51,Cody Ware,31,32,32,33,28,34,32.0,-5,22,27,0,0,0,0,0.0,0,0.0,253,32.3,0
52,Josh Bilicki,30,35,35,34,30,37,35.0,-8,5,13,0,0,0,0,0.0,0,0.0,248,26.0,3
00,Quin Houff,35,34,34,35,32,37,34.3,-5,9,14,0,0,0,0,0.0,0,0.0,248,25.3,2
99,Daniel Suarez,27,36,36,36,11,36,34.6,4,16,12,0,0,0,1,0.4,0,0.0,243,32.5,1
47,Ricky Stenhouse Jr,16,37,37,37,13,37,34.8,-6,9,15,4,44.44,0,3,1.2,0,0.0,178,33.7,1
