Car,Driver,StartPos,MidRace,CloserPos,FinishPos,HighPos,LowPos,AvgPos,PassDiff,GreenPass,GreenPassed,QualityPasses,PercentQualityPasses,NumFastestLaps,LapsTop15,PercentLapsTop15,LapsLed,PercentLapsLed,TotalLaps,DriverRating,Pts
48,Alex Bowman,13,14,1,1,1,37,11.0,-8,72,80,57,79.17,7,109,83.9,16,12.3,130,110.9,43
18,Kyle Busch,5,1,3,2,1,19,5.7,12,57,45,47,82.46,17,129,99.2,30,23.1,130,126.4,47
24,William Byron,2,4,4,3,1,29,7.3,4,56,52,34,60.71,11,115,88.5,13,10.0,130,113.0,50
11,Denny Hamlin,10,9,6,4,1,18,7.6,10,50,40,39,78,1,122,93.9,11,8.5,130,110.9,43
12,Ryan Blaney,27,5,5,5,2,28,10.1,10,64,54,22,34.38,1,96,73.9,0,0.0,130,100.7,38
1,Kurt Busch,8,2,7,6,1,31,7.5,-43,27,70,8,29.63,9,107,82.3,12,9.2,130,107.0,45
22,Joey Logano,4,3,9,7,1,32,7.8,-27,51,78,23,45.1,10,111,85.4,18,13.9,130,111.7,45
4,Kevin Harvick,3,16,10,8,3,31,12.6,24,87,63,31,35.63,4,82,63.1,0,0.0,130,90.4,35
5,Kyle Larson,1,6,2,9,1,18,5.4,18,57,39,46,80.7,23,127,97.7,15,11.5,130,123.5,45
2,Brad Keselowski,18,12,12,10,5,37,14.8,31,91,60,38,41.76,4,85,65.4,0,0.0,130,84.9,28
8,Tyler Reddick,16,8,8,11,2,37,12.5,-33,63,96,30,47.62,2,99,76.2,0,0.0,130,87.2,27
9,Chase Elliott,29,13,15,12,3,38,18.6,74,103,29,28,27.18,1,61,46.9,0,0.0,130,76.0,25
99,Daniel Suarez,14,17,11,13,7,25,13.6,8,73,65,34,46.58,0,89,68.5,0,0.0,130,82.3,27
23,Bubba Wallace,20,11,13,14,4,28,12.8,4,62,58,28,45.16,0,93,71.5,0,0.0,130,84.7,23
47,Ricky Stenhouse Jr,7,34,14,15,7,34,20.1,1,77,76,9,11.69,0,44,33.9,0,0.0,130,68.5,22
10,Aric Almirola,11,21,18,16,10,36,18.7,-11,87,98,11,12.64,0,32,24.6,0,0.0,130,69.3,21
20,Christopher Bell,9,25,16,17,9,37,22.8,-22,86,108,6,6.98,0,15,11.5,0,0.0,130,57.7,20
19,Martin Truex Jr,15,10,21,18,3,32,13.7,19,78,59,21,26.92,2,64,49.2,0,0.0,130,78.7,23
34,Michael McDowell,17,7,17,19,1,33,14.4,-8,59,67,20,33.9,0,64,49.2,5,3.9,130,69.6,18
17,Chris Buescher,25,23,20,20,2,36,19.6,15,89,74,16,17.98,0,29,22.3,0,0.0,130,64.0,17
3,Austin Dillon,12,24,26,21,8,35,22.5,-8,78,86,4,5.13,2,26,20.0,0,0.0,130,62.2,18
43,Erik Jones,22,22,19,22,11,33,20.1,9,97,88,16,16.49,0,15,11.5,0,0.0,130,62.7,15
37,Ryan Preece,31,19,23,23,6,37,24.2,21,96,75,8,8.33,0,10,7.7,0,0.0,130,53.5,14
14,Chase Briscoe,28,18,22,24,9,31,19.7,-11,90,101,22,24.44,0,33,25.4,0,0.0,130,59.7,13
51,Cody Ware,35,28,24,25,7,35,24.4,-10,73,83,11,15.07,0,18,13.9,0,0.0,130,45.8,0
38,Anthony Alfredo,24,32,25,26,5,35,24.4,-20,73,93,9,12.33,1,14,10.8,0,0.0,130,49.5,11
77,Justin Haley,34,26,28,27,11,36,27.1,-1,70,71,4,5.71,0,7,5.4,0,0.0,130,40.8,0
15,James Davison,36,27,27,28,8,36,26.4,18,69,51,9,13.04,0,18,13.9,0,0.0,130,42.0,9
53,Garrett Smithley,30,30,30,29,13,36,29.4,-21,47,68,3,6.38,0,7,5.4,0,0.0,130,36.2,0
78,BJ McLeod,32,31,29,30,12,35,29.0,-4,50,54,5,10,0,7,5.4,0,0.0,130,37.3,0
00,Quin Houff,37,29,31,31,14,37,31.0,-13,51,64,1,1.96,0,0,0.0,0,0.0,130,33.5,6
21,Matt DiBenedetto,21,20,33,32,7,35,20.9,-14,63,77,8,12.7,0,37,28.5,0,0.0,129,58.3,5
42,Ross Chastain,6,15,32,33,1,35,19.6,-7,32,39,15,46.88,0,63,48.5,10,7.8,129,79.5,4
52,Josh Bilicki,33,33,34,34,17,37,33.2,-1,37,38,1,2.7,0,0,0.0,0,0.0,128,27.5,3
66,Timmy Hill,38,35,35,35,28,38,35.3,-4,10,14,0,0,0,0,0.0,0,0.0,126,25.3,0
7,Corey Lajoie,23,36,36,36,19,36,30.1,8,41,33,0,0,0,0,0.0,0,0.0,125,40.8,1
6,Ryan Newman,19,37,37,37,9,37,30.7,-26,28,54,6,21.43,0,21,16.2,0,0.0,96,39.5,1
41,Cole Custer,26,38,38,38,14,30,36.6,7,12,5,1,8.33,0,1,0.8,0,0.0,13,25.7,1
